MONTHS_WORKED;HOURS_PER_WEEK;URBAN_RURAL;SEX;AGE_RANGE;SALARY_RANK;OCCUPATION
12;70;1;0;5;1;11
12;40;1;0;3;1;11
12;60;1;1;1;1;11
12;48;1;0;5;1;11
12;40;1;0;2;1;11
12;72;1;0;3;2;11
12;48;1;0;1;1;11
12;45;1;1;3;1;11
12;60;1;1;5;1;11
12;25;1;0;0;1;11
12;48;1;1;1;1;11
12;60;1;0;5;3;12
12;60;1;0;1;2;12
12;48;2;1;0;1;12
12;60;1;0;0;2;12
12;48;1;0;3;1;12
12;48;1;1;1;1;12
12;48;1;1;5;2;12
12;48;1;0;3;2;12
12;48;1;0;5;2;12
12;48;1;0;3;2;12
12;48;1;1;1;1;12
12;60;1;0;1;2;12
12;48;1;1;1;1;12
6;48;1;0;1;1;12
9;40;1;0;5;1;12
8;72;1;0;2;2;12
12;84;1;0;1;2;12
12;36;1;1;0;2;12
12;48;1;1;1;1;12
12;50;1;0;3;1;12
12;60;1;1;5;2;12
12;84;1;0;1;2;12
12;16;1;1;3;1;12
12;52;1;0;5;2;12
12;48;1;0;5;1;12
12;48;1;0;0;2;12
12;48;1;0;3;2;12
12;50;1;0;1;1;12
12;48;2;1;0;1;12
12;48;1;1;1;2;12
9;40;1;1;1;1;12
12;54;1;1;3;1;12
12;60;1;1;2;1;12
12;60;1;0;1;1;12
12;48;1;0;3;2;12
12;48;1;0;3;1;12
4;48;1;0;2;1;12
12;72;1;1;3;1;12
12;48;1;1;3;1;12
12;48;1;0;1;2;12
12;48;1;0;1;2;12
12;52;1;0;1;1;12
12;48;1;0;1;1;12
12;48;1;0;1;2;12
12;72;2;0;5;2;12
12;75;1;1;5;2;12
12;72;2;0;5;2;12
12;54;1;1;3;1;12
9;48;1;1;1;2;12
12;60;1;0;1;2;12
12;70;1;1;5;2;12
12;40;1;0;1;2;12
12;48;1;1;5;2;12
12;60;1;1;2;3;12
12;48;1;0;3;1;12
12;48;1;0;1;3;12
12;60;1;0;3;1;12
12;50;1;1;2;3;12
12;40;2;0;5;2;12
12;54;1;0;1;1;12
12;48;1;1;5;2;12
12;30;1;1;2;1;12
12;48;1;0;3;2;12
12;80;1;0;5;1;12
12;84;1;1;3;2;12
12;50;1;0;1;1;12
4;16;1;0;1;1;12
12;48;1;1;1;1;12
6;20;2;1;2;1;12
12;48;1;0;5;1;12
12;54;2;0;1;2;12
8;48;1;0;2;1;12
12;55;1;1;3;1;13
10;37;1;1;1;1;13
12;40;2;0;5;1;13
12;60;1;1;1;2;13
12;48;1;0;5;1;13
12;48;1;0;1;1;13
12;30;1;1;2;1;13
12;60;1;0;0;2;13
12;24;1;0;2;1;13
12;60;2;0;5;1;13
12;60;2;0;5;1;13
12;60;1;0;3;3;13
12;60;1;0;1;1;13
12;24;1;0;2;1;13
12;18;2;0;1;1;13
12;48;1;1;5;1;13
12;48;1;1;5;1;13
12;40;1;0;5;2;13
12;48;1;0;2;1;13
2;15;2;0;5;1;13
12;60;1;0;1;1;13
12;12;1;0;1;1;13
12;30;1;0;5;1;13
12;12;1;0;1;1;13
12;48;1;1;5;1;13
12;48;1;1;1;1;13
12;48;1;1;1;2;13
2;15;2;0;5;1;13
12;48;1;1;2;1;13
12;84;1;0;1;4;13
12;60;1;0;1;1;13
12;30;1;1;2;1;13
12;48;1;1;3;1;13
12;48;1;1;3;1;13
12;30;1;1;2;1;13
12;18;2;0;1;1;13
12;24;1;0;2;1;13
12;48;1;1;1;1;13
12;48;1;0;1;1;13
12;48;1;1;3;1;13
12;48;1;0;1;1;13
12;48;1;1;5;1;13
12;60;1;0;0;3;13
12;40;1;0;5;2;13
12;60;1;0;0;3;13
12;42;1;0;1;2;13
12;40;1;0;5;2;13
12;24;1;0;2;1;13
12;48;1;1;5;1;13
12;60;1;0;0;2;13
12;60;1;0;0;3;13
12;30;1;1;2;1;13
12;84;1;0;1;4;13
12;60;1;1;5;1;13
12;60;1;0;0;2;13
5;60;1;1;3;2;13
12;55;1;1;3;1;13
12;48;1;0;5;1;13
12;48;1;1;3;1;13
12;48;1;0;2;1;13
12;48;1;0;5;4;13
12;30;1;1;2;1;13
12;24;1;0;2;1;13
12;48;1;1;5;1;13
12;55;1;1;3;1;13
12;40;1;0;5;2;13
12;60;1;0;1;1;13
5;60;1;1;3;2;13
12;18;2;0;1;1;13
2;15;2;0;5;1;13
12;84;1;0;1;4;13
12;60;2;0;5;1;13
5;60;1;1;3;2;13
2;15;2;0;5;1;13
12;84;1;0;1;4;13
12;84;1;0;1;4;13
12;48;1;1;1;1;13
12;40;1;0;5;2;13
12;48;1;0;2;1;13
5;60;1;1;3;2;13
12;48;1;1;5;1;13
12;24;1;0;2;1;13
12;60;1;1;5;1;13
12;55;1;1;3;1;13
10;37;1;1;1;1;13
12;30;1;0;5;1;13
12;60;1;0;0;3;13
12;60;2;0;5;1;13
12;48;1;1;3;1;13
12;40;1;0;5;2;13
12;48;1;1;1;2;13
12;18;2;0;1;1;13
12;18;2;0;1;1;13
12;40;1;0;5;2;13
12;12;1;0;1;1;13
12;48;1;0;2;1;13
12;60;2;0;5;1;13
12;60;1;1;5;1;13
12;60;1;0;1;1;13
12;48;1;1;1;1;13
12;48;1;1;1;1;13
12;24;1;0;2;1;13
12;48;1;0;0;1;13
12;60;1;0;1;1;13
12;55;1;1;3;1;13
12;60;1;1;1;2;13
12;60;1;0;1;1;13
12;42;1;0;1;2;13
12;12;1;0;1;1;13
12;48;1;1;3;1;13
12;48;1;0;5;1;13
12;40;1;0;5;2;13
12;60;1;1;5;1;13
12;24;1;0;2;1;13
12;40;2;0;5;1;13
12;48;1;1;2;1;13
12;48;1;0;2;1;13
12;55;1;1;3;1;13
5;60;1;1;3;2;13
12;40;2;0;5;1;13
5;60;1;1;3;2;13
12;48;1;0;5;4;13
12;48;1;1;2;1;13
12;42;1;0;1;2;13
12;48;1;0;2;1;13
12;30;1;0;5;1;13
12;48;1;1;1;1;13
12;40;2;0;5;1;13
12;60;1;0;1;1;13
12;12;1;0;1;1;13
12;60;2;0;5;1;13
12;60;1;1;5;1;13
12;60;1;0;1;1;13
12;24;1;0;2;1;13
12;48;1;0;1;1;13
12;48;1;1;5;1;13
12;30;1;0;5;1;13
12;60;1;1;1;2;13
12;48;1;0;5;4;13
12;60;1;0;0;3;13
12;18;2;0;1;1;13
12;60;1;0;0;2;13
10;37;1;1;1;1;13
5;60;1;1;3;2;13
12;48;1;0;5;1;13
12;40;2;0;5;1;13
12;42;1;0;1;2;13
12;40;1;0;5;2;13
12;18;2;0;1;1;13
12;48;1;0;1;1;13
12;48;1;1;2;1;13
12;60;2;0;5;1;13
12;60;1;1;5;1;13
12;48;1;1;1;1;13
12;30;1;0;5;1;13
12;60;1;0;3;3;13
10;37;1;1;1;1;13
12;40;1;0;5;2;13
12;48;1;1;1;1;13
12;60;1;1;5;1;13
12;48;1;1;1;2;13
12;48;1;1;1;2;13
12;40;1;0;5;2;13
12;60;1;0;3;3;13
12;60;1;0;1;1;13
12;48;1;0;5;4;13
12;60;2;0;5;1;13
12;48;1;0;5;1;13
12;40;1;0;5;2;13
12;48;1;1;3;1;13
12;60;1;0;0;2;13
12;48;1;1;1;2;13
12;48;1;0;0;1;13
12;18;2;0;1;1;13
12;18;2;0;1;1;13
12;48;1;1;2;1;13
12;60;2;0;5;1;13
12;60;1;1;1;2;13
12;30;1;1;2;1;13
12;40;2;0;5;1;13
12;55;1;1;3;1;13
12;30;1;1;2;1;13
12;48;1;0;1;1;13
12;40;1;0;5;2;13
12;40;2;0;5;1;13
12;40;1;0;5;2;13
12;48;1;0;2;1;13
12;84;1;0;1;4;13
2;15;2;0;5;1;13
12;60;1;0;0;2;13
12;60;1;0;0;2;13
12;48;1;0;5;4;13
12;12;1;0;1;1;13
12;60;1;0;3;3;13
12;60;1;1;5;1;13
5;60;1;1;3;2;13
12;60;1;0;0;2;13
12;60;1;0;1;1;13
12;24;1;0;2;1;13
12;48;1;0;1;1;13
12;40;2;0;5;1;13
12;48;1;1;5;1;13
12;60;1;1;1;2;13
12;48;1;0;1;1;13
12;48;1;1;1;2;13
12;60;1;1;1;2;13
12;60;1;0;0;3;13
12;48;1;1;1;2;13
12;30;1;1;2;1;13
12;40;1;0;5;2;13
12;48;1;1;1;1;13
12;48;1;1;1;1;13
12;40;1;0;5;2;13
12;60;1;0;1;1;13
12;84;1;0;1;4;13
12;12;1;0;1;1;13
12;60;2;0;5;1;13
12;55;1;1;3;1;13
12;48;1;1;1;1;13
12;30;1;1;2;1;13
12;40;1;0;5;2;13
12;48;1;1;5;1;13
12;60;2;0;5;1;13
12;48;1;1;2;1;13
12;60;1;0;1;1;13
12;30;1;0;5;1;13
12;40;1;0;5;2;13
12;48;1;1;1;1;13
12;60;1;0;0;3;13
12;48;1;0;0;1;13
12;60;1;1;1;2;13
2;15;2;0;5;1;13
12;60;2;0;5;1;13
12;60;1;1;1;2;13
12;48;1;1;2;1;13
10;37;1;1;1;1;13
12;48;1;1;3;1;13
5;60;1;1;3;2;13
12;48;1;0;1;1;13
12;48;1;0;1;1;13
12;60;1;0;1;1;13
12;60;1;0;1;1;13
12;40;1;0;5;2;13
12;60;1;0;3;3;13
12;48;1;0;1;1;13
12;48;1;1;2;1;13
2;15;2;0;5;1;13
2;15;2;0;5;1;13
12;40;1;0;5;2;13
12;48;1;0;1;1;13
12;60;1;0;0;2;13
12;60;1;0;1;1;13
12;48;1;0;5;4;13
12;24;1;0;2;1;13
12;60;1;0;3;3;13
12;60;1;1;5;1;13
12;40;1;0;5;2;13
12;24;1;0;2;1;13
12;12;1;0;1;1;13
12;48;1;0;5;1;13
12;48;1;1;5;1;13
12;30;1;0;5;1;13
12;30;1;0;5;1;13
5;60;1;1;3;2;13
5;60;1;1;3;2;13
12;60;1;1;1;2;13
12;40;1;0;5;2;13
12;42;1;0;1;2;13
12;60;1;1;5;1;13
12;48;1;1;1;1;13
12;48;1;0;5;1;13
12;48;1;1;1;1;13
12;60;1;0;0;2;13
12;48;1;1;5;1;13
12;60;1;0;1;1;13
12;48;1;0;0;1;13
12;48;1;0;5;4;13
12;42;1;0;1;2;13
12;60;1;0;1;1;13
12;60;1;1;1;2;13
12;12;1;0;1;1;13
12;60;2;0;5;1;13
12;48;1;1;1;1;13
12;48;1;0;1;1;13
12;48;1;1;1;1;13
12;40;1;0;5;2;13
12;48;1;1;1;1;13
12;18;2;0;1;1;13
12;48;1;0;5;4;13
12;40;1;0;5;2;13
12;24;1;0;2;1;13
12;48;1;0;5;1;13
12;48;1;0;2;1;13
12;60;1;1;1;2;13
12;48;1;0;5;4;13
12;60;1;0;0;3;13
12;60;1;0;1;1;13
12;48;1;0;2;1;13
12;48;1;1;1;1;13
12;48;1;1;5;1;13
12;48;1;0;0;1;13
12;48;1;0;5;4;13
12;60;1;0;3;3;13
10;37;1;1;1;1;13
5;60;1;1;3;2;13
12;42;1;0;1;2;13
12;60;1;0;1;1;13
12;48;1;1;1;2;13
12;48;1;1;5;1;13
12;48;1;0;1;1;13
12;12;1;0;1;1;13
12;40;2;0;5;1;13
12;55;1;1;3;1;13
12;48;1;1;1;1;13
12;40;1;0;5;2;13
12;48;1;0;2;1;13
12;48;1;1;3;1;13
12;48;1;1;5;1;13
12;48;1;1;3;1;13
12;48;1;0;1;1;13
12;30;1;0;5;1;13
12;24;1;0;2;1;13
12;60;1;0;3;3;13
12;60;2;0;5;1;13
12;48;1;0;5;4;13
12;40;1;0;5;2;13
12;48;1;0;5;4;13
12;48;1;0;2;1;13
12;60;1;1;1;2;13
12;48;1;0;1;1;13
2;15;2;0;5;1;13
12;48;1;0;5;1;13
12;30;1;1;2;1;13
12;48;1;1;1;1;13
12;48;1;1;2;1;13
12;48;1;0;5;4;13
12;40;1;0;5;2;13
12;40;2;0;5;1;13
12;18;2;0;1;1;13
12;60;1;1;5;1;13
12;40;2;0;5;1;13
12;48;1;1;1;1;13
12;48;1;0;1;1;13
12;48;1;0;5;1;13
12;30;1;0;5;1;13
5;60;1;1;3;2;13
12;60;2;0;5;1;13
2;15;2;0;5;1;13
12;84;1;0;1;4;13
5;60;1;1;3;2;13
12;24;1;0;2;1;13
12;40;1;0;5;2;13
12;24;1;0;2;1;13
12;48;1;1;3;1;13
12;60;1;0;1;1;13
12;48;1;1;3;1;13
12;60;1;0;0;3;13
12;60;2;0;5;1;13
12;48;1;0;0;1;13
12;60;1;0;1;1;13
12;12;1;0;1;1;13
12;30;1;0;5;1;13
12;12;1;0;1;1;13
12;60;1;0;0;2;13
12;48;1;1;1;1;13
12;60;1;1;1;2;13
12;60;1;1;1;2;13
12;40;1;1;2;1;14
12;40;1;0;2;1;14
1;44;1;0;1;1;14
12;10;1;0;1;1;14
12;42;1;1;1;1;14
6;48;1;1;0;1;14
12;42;1;1;1;1;14
12;67;1;1;3;2;14
12;48;1;1;3;2;14
2;48;1;1;1;1;14
12;48;1;1;0;1;14
12;30;1;0;1;1;14
12;48;1;0;1;2;14
12;42;1;1;1;1;14
12;10;1;0;3;1;14
12;44;1;0;1;1;14
12;48;1;1;0;1;14
12;48;1;0;1;1;14
12;67;1;1;3;2;14
12;48;1;1;1;1;14
12;48;1;1;3;2;14
12;40;2;0;4;1;14
12;40;2;0;4;1;14
12;50;1;0;1;2;14
12;48;1;1;5;2;14
12;48;1;1;5;2;14
12;42;1;1;1;1;14
12;44;1;0;2;1;14
12;48;1;1;3;1;14
12;48;1;1;1;1;14
8;20;1;0;5;1;14
12;67;1;1;3;2;14
12;40;2;0;4;1;14
12;42;1;1;1;1;14
8;20;1;0;5;1;14
12;32;1;0;0;1;14
12;44;1;0;1;1;14
12;44;1;0;1;1;14
12;44;1;0;2;1;14
12;40;2;0;4;1;14
12;48;1;1;1;1;14
12;48;1;1;0;1;14
12;50;1;0;5;1;14
12;22;1;0;0;1;14
12;44;1;0;1;1;14
12;48;1;1;1;1;14
6;48;1;1;0;1;14
12;10;1;0;3;1;14
12;67;1;1;3;2;14
12;32;1;0;0;1;14
12;22;1;0;0;1;14
12;50;1;0;5;1;14
12;40;1;1;2;1;14
12;48;1;1;5;2;14
12;54;2;1;1;1;14
12;44;1;0;2;1;14
12;49;1;1;2;2;14
12;48;1;1;1;1;14
12;48;1;1;1;1;14
12;44;1;0;2;1;14
12;22;1;0;0;1;14
12;40;1;1;2;1;14
12;48;1;1;3;1;14
12;32;1;0;0;1;14
12;48;1;1;1;1;14
12;40;2;0;4;1;14
12;48;1;0;1;1;14
12;67;1;1;3;2;14
12;10;1;0;1;1;14
12;49;1;1;2;2;14
12;40;1;0;1;1;14
12;42;1;1;1;1;14
12;32;1;0;0;1;14
12;48;1;0;1;1;14
12;48;1;1;5;2;14
12;44;1;0;1;1;14
12;48;1;1;3;2;14
12;40;1;0;2;1;14
12;42;1;1;1;1;14
12;30;1;0;1;1;14
12;10;1;0;3;1;14
12;67;1;1;3;2;14
12;40;1;0;2;1;14
12;40;1;0;2;1;14
12;32;1;0;0;1;14
12;48;1;1;3;2;14
12;10;1;0;3;1;14
12;48;1;1;1;1;14
12;48;1;1;1;1;14
12;22;1;0;0;1;14
10;40;1;1;1;1;14
12;50;1;0;2;1;14
12;48;1;1;0;1;14
12;48;1;1;1;1;14
12;40;1;1;2;1;14
12;40;2;0;4;1;14
12;48;1;1;3;2;14
6;48;1;1;0;1;14
12;32;1;0;0;1;14
12;40;1;0;1;1;14
12;54;2;1;1;1;14
12;30;1;0;1;1;14
12;22;1;0;0;1;14
2;48;1;1;1;1;14
12;48;1;1;1;1;14
12;50;1;0;1;2;14
12;48;1;0;1;1;14
12;42;1;1;1;1;14
12;48;1;1;3;1;14
12;30;1;0;1;1;14
12;48;1;0;3;1;14
6;48;1;1;0;1;14
12;40;1;1;2;1;14
12;40;1;1;2;1;14
12;10;1;0;1;1;14
12;48;1;0;3;1;14
10;40;1;1;1;1;14
12;48;1;1;0;1;14
12;48;1;1;0;1;14
12;10;1;0;3;1;14
12;48;1;0;1;2;14
12;48;1;1;1;1;14
12;50;1;0;5;1;14
12;48;1;1;0;1;14
12;48;1;1;0;1;14
6;48;1;1;0;1;14
12;48;1;1;1;1;14
12;32;1;0;0;1;14
12;48;1;0;1;1;14
12;40;1;1;2;1;14
12;44;1;0;1;1;14
12;48;1;0;1;1;14
12;30;1;0;1;1;14
12;48;1;1;1;1;14
12;40;1;0;2;1;14
1;44;1;0;1;1;14
12;48;1;0;1;1;14
12;48;1;1;0;1;14
12;50;1;0;2;1;14
12;44;1;0;1;1;14
12;48;1;1;1;1;14
12;48;1;1;1;1;14
12;10;1;0;3;1;14
12;67;1;1;3;2;14
12;48;1;0;1;2;14
2;48;1;1;1;1;14
12;50;1;0;2;1;14
12;50;1;0;2;1;14
12;40;2;0;4;1;14
12;48;1;1;3;2;14
12;48;1;1;1;1;14
12;54;2;1;1;1;14
12;44;1;0;1;1;14
12;48;1;1;1;1;14
12;48;1;1;3;2;14
12;44;1;0;2;1;14
12;48;1;0;1;1;14
12;30;1;0;1;1;14
12;48;1;1;0;1;14
12;48;1;1;0;1;14
12;32;1;0;0;1;14
8;20;1;0;5;1;14
12;49;1;1;2;2;14
12;48;1;1;5;2;14
12;48;1;1;3;1;14
12;48;1;1;1;1;14
12;48;1;1;3;1;14
12;10;1;0;3;1;14
12;32;1;0;0;1;14
12;40;1;0;2;1;14
12;67;1;1;3;2;14
12;49;1;1;2;2;14
12;50;1;0;2;1;14
12;48;1;1;1;1;14
12;49;1;1;2;2;14
12;44;1;0;1;1;14
12;22;1;0;0;1;14
12;42;1;1;1;1;14
12;48;1;0;3;1;14
12;50;1;0;2;1;14
2;48;1;1;1;1;14
12;48;1;1;5;2;14
12;49;1;1;2;2;14
12;54;2;1;1;1;14
12;48;1;0;3;1;14
12;48;1;1;0;1;14
12;48;1;0;1;1;14
12;40;2;0;4;1;14
10;40;1;1;1;1;14
12;32;1;0;0;1;14
12;48;1;1;1;1;14
1;44;1;0;1;1;14
6;48;1;1;0;1;14
12;10;1;0;1;1;14
12;48;1;1;1;1;14
12;48;1;1;3;1;14
12;48;1;1;3;2;14
12;48;1;0;3;1;14
12;49;1;1;2;2;14
8;20;1;0;5;1;14
12;48;1;0;3;1;14
12;10;1;0;1;1;14
12;48;1;1;1;1;14
12;54;2;1;1;1;14
12;50;1;0;5;1;14
12;22;1;0;0;1;14
12;42;1;1;1;1;14
12;54;2;1;1;1;14
12;48;1;1;1;1;14
12;50;1;0;2;1;14
12;48;1;1;1;1;14
12;22;1;0;0;1;14
12;40;1;0;1;1;14
12;48;1;1;3;1;14
12;22;1;0;0;1;14
12;48;1;1;1;1;14
12;49;1;1;2;2;14
6;48;1;1;0;1;14
12;22;1;0;0;1;14
1;44;1;0;1;1;14
12;50;1;0;1;2;14
12;32;1;0;0;1;14
12;48;1;1;1;1;14
2;48;1;1;1;1;14
12;40;2;0;4;1;14
12;48;1;1;1;1;14
12;48;1;0;1;1;14
12;48;1;1;1;1;14
12;48;1;1;3;1;14
12;48;1;1;1;1;14
12;49;1;1;2;2;14
12;67;1;1;3;2;14
12;40;2;0;4;1;14
12;67;1;1;3;2;14
12;40;1;0;2;1;14
8;20;1;0;5;1;14
12;48;1;1;0;1;14
12;10;1;0;1;1;14
12;44;1;0;2;1;14
12;67;1;1;3;2;14
12;48;1;1;0;1;14
12;48;1;1;1;1;14
1;44;1;0;1;1;14
12;50;1;0;2;1;14
12;22;1;0;0;1;14
12;40;1;0;1;1;14
12;22;1;0;0;1;14
8;20;1;0;5;1;14
12;44;1;0;2;1;14
12;40;2;0;4;1;14
12;42;1;1;1;1;14
12;54;2;1;1;1;14
12;48;1;1;1;1;14
12;48;1;1;3;2;14
12;48;1;1;0;1;14
12;10;1;0;3;1;14
12;48;1;0;1;1;14
12;48;1;1;5;2;14
12;48;1;0;3;1;14
1;44;1;0;1;1;14
12;40;1;0;2;1;14
12;48;1;1;0;1;14
6;48;1;1;0;1;14
12;44;1;0;2;1;14
12;42;1;1;1;1;14
12;67;1;1;3;2;14
12;40;2;0;4;1;14
12;42;1;1;1;1;14
12;40;2;0;4;1;14
12;49;1;1;2;2;14
12;40;2;0;4;1;14
12;48;1;1;5;2;14
1;44;1;0;1;1;14
12;50;1;0;1;2;14
12;10;1;0;3;1;14
6;48;1;1;0;1;14
12;48;1;1;3;2;14
12;50;1;0;2;1;14
12;48;1;0;1;1;14
12;42;1;1;1;1;14
12;48;1;1;0;1;14
12;48;1;0;1;2;14
12;48;1;1;1;1;14
12;48;1;1;0;1;14
12;50;1;0;2;1;14
12;30;1;0;1;1;14
1;44;1;0;1;1;14
12;67;1;1;3;2;14
12;32;1;0;0;1;14
12;44;1;0;1;1;14
12;49;1;1;2;2;14
12;44;1;0;2;1;14
12;48;1;0;1;1;14
12;48;1;1;0;1;14
12;48;1;0;1;1;14
6;48;1;1;0;1;14
12;40;1;1;2;1;14
6;48;1;1;0;1;14
12;30;1;0;1;1;14
12;10;1;0;3;1;14
12;50;1;0;1;2;14
12;48;1;0;1;1;14
12;40;1;0;1;1;14
12;44;1;0;1;1;14
12;32;1;0;0;1;14
12;48;1;1;1;1;14
12;48;1;0;1;2;14
12;30;1;0;1;1;14
12;49;1;1;2;2;14
12;44;1;0;1;1;14
12;48;1;1;0;1;14
12;30;1;0;1;1;14
12;48;1;0;1;2;14
12;48;1;1;0;1;14
12;48;1;1;0;1;14
12;50;1;0;2;1;14
12;48;1;1;1;1;14
12;48;1;1;0;1;14
12;42;1;1;1;1;14
12;48;1;1;5;2;14
12;40;1;1;2;1;14
12;48;1;0;1;1;14
12;40;1;0;1;1;14
12;48;1;0;1;1;14
12;32;1;0;0;1;14
12;67;1;1;3;2;14
12;48;1;0;1;2;14
12;42;1;1;1;1;14
12;44;1;0;2;1;14
12;49;1;1;2;2;14
12;40;1;0;1;1;14
12;48;1;1;1;1;14
12;40;2;0;4;1;14
12;48;1;1;1;1;14
12;48;1;1;0;1;14
12;48;1;1;1;1;14
12;22;1;0;0;1;14
12;10;1;0;3;1;14
12;50;1;0;5;1;14
12;48;1;1;3;2;14
12;48;1;1;1;1;14
12;50;1;0;5;1;14
12;48;1;0;3;1;14
8;20;1;0;5;1;14
12;50;1;0;1;2;14
12;48;1;1;0;1;14
8;20;1;0;5;1;14
12;49;1;1;2;2;14
12;30;1;0;1;1;14
2;48;1;1;1;1;14
12;48;1;1;3;2;14
12;48;1;1;0;1;14
12;44;1;0;1;1;14
12;42;1;1;1;1;14
12;10;1;0;1;1;14
12;48;1;1;1;1;14
12;48;1;0;1;2;14
12;50;1;0;2;1;14
12;48;1;0;1;1;14
12;40;1;0;1;1;14
12;48;1;1;1;1;14
12;48;1;0;1;2;14
8;20;1;0;5;1;14
12;40;1;1;2;1;14
1;44;1;0;1;1;14
12;30;1;0;1;1;14
12;48;1;1;3;1;15
12;48;1;0;2;2;15
11;40;1;0;5;2;15
12;70;1;0;0;1;15
12;48;1;0;5;2;15
12;48;1;0;2;2;15
12;48;1;1;3;1;15
12;40;1;1;0;1;15
12;56;1;0;1;2;15
11;40;1;0;5;2;15
12;24;1;0;3;1;15
12;45;1;0;5;1;15
10;60;1;1;0;2;15
11;60;1;1;0;2;15
12;56;1;0;1;2;15
12;56;1;0;1;2;15
11;40;1;0;5;2;15
12;56;1;0;1;2;15
12;48;1;0;1;2;15
11;60;1;1;0;2;15
12;48;1;0;2;2;15
12;48;1;0;5;2;15
12;48;1;1;5;2;15
12;70;1;0;1;2;15
12;50;1;0;3;3;15
12;50;1;1;2;2;15
12;48;1;1;3;2;15
12;48;1;1;3;1;15
12;45;1;0;5;1;15
12;48;1;1;5;2;15
12;48;1;1;3;2;15
12;48;1;1;3;2;15
12;48;1;1;2;2;15
12;48;2;0;1;3;15
12;70;1;0;0;1;15
12;48;1;0;3;2;15
12;70;1;0;1;2;15
12;48;1;0;2;2;15
12;48;1;1;2;2;15
12;48;1;1;3;1;15
12;56;1;0;1;2;15
12;50;1;0;3;3;15
10;60;1;1;0;2;15
12;48;1;0;5;2;15
12;40;1;0;0;2;15
12;84;1;0;5;2;15
12;50;1;0;3;3;15
11;60;1;1;0;2;15
12;70;1;0;0;1;15
12;48;1;1;5;2;15
11;60;1;1;0;2;15
12;70;1;0;1;2;15
12;48;1;0;2;2;15
12;84;1;1;3;2;15
12;48;1;0;1;2;15
12;70;1;0;1;2;15
12;70;1;0;1;2;15
12;45;1;0;5;1;15
12;48;1;1;2;2;15
12;24;1;0;3;1;15
12;40;1;0;0;2;15
12;48;1;0;1;2;15
12;45;1;0;5;1;15
10;60;1;1;0;2;15
12;70;1;0;1;2;15
12;50;1;1;2;2;15
12;70;1;0;1;2;15
12;70;1;0;0;1;15
11;60;1;1;0;2;15
12;50;1;1;2;2;15
12;70;1;0;1;2;15
12;48;1;0;3;2;15
12;70;1;0;1;2;15
12;24;1;0;3;1;15
12;56;1;0;1;2;15
12;48;2;0;1;3;15
12;48;1;1;5;2;15
12;48;1;0;3;2;15
12;48;1;1;2;2;15
12;48;1;0;1;3;15
12;48;1;1;3;2;15
12;84;1;0;5;2;15
10;60;1;1;0;2;15
12;50;1;0;3;3;15
12;56;1;0;1;2;15
12;56;1;0;1;2;15
12;48;1;0;1;3;15
12;56;1;0;1;2;15
12;70;1;0;0;1;15
12;70;1;0;1;2;15
12;70;1;0;1;2;15
12;48;1;0;3;2;15
12;70;1;0;1;2;15
12;70;1;0;1;2;15
12;48;2;0;1;3;15
12;50;1;0;3;3;15
12;45;1;0;5;1;15
12;56;1;0;1;2;15
12;48;1;0;1;3;15
12;48;1;0;5;2;15
12;70;1;0;0;1;15
12;70;1;0;1;2;15
10;60;1;1;0;2;15
12;50;1;1;2;2;15
12;40;1;0;0;2;15
12;48;1;0;5;2;15
12;48;2;0;1;3;15
12;70;1;0;1;2;15
10;60;1;1;0;2;15
12;48;1;0;3;2;15
12;70;1;0;1;2;15
12;48;1;0;1;2;15
12;48;1;1;2;2;15
12;40;1;1;0;1;15
12;70;1;0;0;1;15
12;48;1;1;3;2;15
12;70;1;0;1;2;15
12;48;1;1;3;1;15
12;56;1;0;1;2;15
12;56;1;0;1;2;15
12;48;1;1;5;2;15
12;48;1;0;3;2;15
11;40;1;0;5;2;15
12;70;1;0;1;2;15
12;84;1;0;5;2;15
12;50;1;1;2;2;15
12;24;1;0;3;1;15
12;70;1;0;1;2;15
12;48;1;0;5;2;15
12;48;1;0;2;2;15
12;84;1;0;5;2;15
11;60;1;1;0;2;15
12;40;1;1;0;1;15
12;48;1;0;1;3;15
12;70;1;0;1;2;15
12;48;1;0;2;2;15
11;40;1;0;5;2;15
12;50;1;1;2;2;15
12;56;1;0;1;2;15
12;70;1;0;1;2;15
12;48;1;0;5;2;15
12;56;1;0;1;2;15
12;84;1;0;5;2;15
12;56;1;0;1;2;15
12;48;1;0;5;2;15
12;48;1;0;2;2;15
12;48;1;0;1;2;15
12;48;1;0;1;2;15
11;40;1;0;5;2;15
12;48;1;0;1;3;15
12;48;1;0;5;2;15
12;48;1;1;5;2;15
12;48;1;1;5;2;15
12;84;1;0;5;2;15
12;50;1;0;3;3;15
12;70;1;0;1;2;15
12;48;1;0;1;2;15
12;48;1;0;5;2;15
12;70;1;0;1;2;15
12;48;1;1;5;2;15
12;48;1;1;3;1;15
12;40;1;1;0;1;15
12;84;1;0;5;2;15
10;60;1;1;0;2;15
12;56;1;0;1;2;15
12;48;1;1;5;2;15
12;40;1;1;0;1;15
12;48;2;0;1;3;15
12;48;1;0;5;2;15
10;60;1;1;0;2;15
12;48;2;0;1;3;15
12;48;1;0;3;2;15
12;48;1;1;2;2;15
12;56;1;0;1;2;15
12;48;1;0;1;2;15
12;24;1;0;3;1;15
12;48;1;0;3;2;15
12;56;1;0;1;2;15
10;60;1;1;0;2;15
